datetime,signal,entry_price,stop_loss,take_profit
2025-03-18 03:30:00,strong_sell,82998.4,81338.43199999999,87148.31999999999
2025-03-18 03:35:00,strong_sell,83019.8,81359.404,87170.79000000001
2025-03-18 03:40:00,strong_sell,83120.8,81458.384,87276.84000000001
2025-03-18 03:45:00,strong_sell,83113.1,81450.838,87268.755
2025-03-18 03:50:00,strong_sell,83096.2,81434.276,87251.01
2025-03-18 03:55:00,strong_sell,83110.4,81448.192,87265.92
2025-03-18 04:00:00,strong_buy,83174.1,81510.618,87332.80500000001
2025-03-18 04:05:00,strong_buy,83119.9,81457.502,87275.895
2025-03-18 04:10:00,strong_buy,83163.5,81500.23,87321.675
2025-03-18 04:15:00,strong_buy,83090.0,81428.2,87244.5
2025-03-18 04:20:00,strong_buy,83111.0,81448.78,87266.55
2025-03-18 04:25:00,strong_buy,83134.1,81471.418,87290.80500000001
2025-03-18 04:30:00,strong_buy,83050.0,81389.0,87202.5
2025-03-18 04:35:00,strong_buy,83016.4,81356.07199999999,87167.22
2025-03-18 04:40:00,strong_buy,82940.1,81281.29800000001,87087.10500000001
2025-03-18 04:45:00,strong_sell,82890.0,81232.2,87034.5
2025-03-18 04:50:00,strong_buy,82937.9,81279.14199999999,87084.795
2025-03-18 04:55:00,strong_sell,82958.4,81299.23199999999,87106.31999999999
2025-03-18 05:00:00,strong_sell,83047.1,81386.15800000001,87199.45500000002
2025-03-18 05:05:00,strong_buy,83010.0,81349.8,87160.5
2025-03-18 05:10:00,strong_buy,82970.7,81311.286,87119.235
2025-03-18 05:15:00,strong_buy,82920.4,81261.992,87066.42
2025-03-18 05:20:00,strong_buy,82923.0,81264.54,87069.15000000001
2025-03-18 05:25:00,strong_buy,82976.1,81316.57800000001,87124.90500000001
2025-03-18 05:30:00,strong_buy,82926.0,81267.48,87072.3
2025-03-18 05:35:00,strong_buy,83010.0,81349.8,87160.5
2025-03-18 05:40:00,strong_buy,83055.0,81393.9,87207.75
2025-03-18 05:45:00,strong_buy,82989.9,81330.102,87139.395
2025-03-18 05:50:00,strong_buy,82921.0,81262.58,87067.05
2025-03-18 05:55:00,strong_buy,82983.8,81324.124,87132.99
2025-03-18 06:00:00,strong_buy,82940.0,81281.2,87087.0
2025-03-18 06:05:00,strong_buy,82786.6,81130.868,86925.93000000001
2025-03-18 06:10:00,strong_sell,82744.2,81089.31599999999,86881.41
2025-03-18 06:15:00,strong_buy,82700.0,81046.0,86835.0
2025-03-18 06:20:00,strong_buy,82709.6,81055.40800000001,86845.08000000002
2025-03-18 06:25:00,strong_buy,82658.7,81005.526,86791.635
2025-03-18 06:30:00,strong_buy,82634.5,80981.81,86766.225
2025-03-18 06:35:00,strong_buy,82494.1,80844.21800000001,86618.80500000001
2025-03-18 06:40:00,strong_buy,82294.5,80648.61,86409.225
2025-03-18 06:45:00,strong_buy,82384.5,80736.81,86503.725
2025-03-18 06:50:00,strong_buy,82390.1,80742.29800000001,86509.60500000001
2025-03-18 06:55:00,strong_buy,82407.0,80758.86,86527.35
2025-03-18 07:00:00,strong_buy,82821.6,81165.168,86962.68000000001
2025-03-18 07:05:00,strong_sell,83049.3,81388.314,87201.76500000001
2025-03-18 07:10:00,strong_buy,82899.9,81241.90199999999,87044.895
2025-03-18 07:15:00,strong_buy,82828.4,81171.832,86969.81999999999
2025-03-18 07:20:00,strong_buy,83010.0,81349.8,87160.5
2025-03-18 07:25:00,strong_buy,83099.4,81437.412,87254.37
2025-03-18 07:30:00,strong_buy,83050.1,81389.098,87202.60500000001
2025-03-18 07:35:00,strong_buy,82986.8,81327.064,87136.14000000001
2025-03-18 07:40:00,strong_buy,83068.1,81406.738,87221.505
2025-03-18 07:45:00,strong_buy,83050.1,81389.098,87202.60500000001
2025-03-18 07:50:00,strong_buy,83100.0,81438.0,87255.0
2025-03-18 07:55:00,strong_buy,83126.4,81463.87199999999,87282.72
2025-03-18 08:00:00,strong_buy,83269.2,81603.81599999999,87432.66
2025-03-18 08:05:00,strong_buy,83125.0,81462.5,87281.25
2025-03-18 08:10:00,strong_buy,83060.9,81399.68199999999,87213.94499999999
2025-03-18 08:15:00,strong_buy,83051.2,81390.17599999999,87203.76
2025-03-18 08:20:00,strong_buy,83151.4,81488.37199999999,87308.97
2025-03-18 08:25:00,strong_buy,83195.1,81531.198,87354.85500000001
2025-03-18 08:30:00,strong_buy,83336.6,81669.868,87503.43000000001
2025-03-18 08:35:00,strong_buy,83305.0,81638.9,87470.25
2025-03-18 08:40:00,strong_buy,83246.5,81581.56999999999,87408.825
2025-03-18 08:45:00,strong_buy,83314.3,81648.014,87480.01500000001
2025-03-18 08:50:00,strong_buy,83237.5,81572.75,87399.375
2025-03-18 08:55:00,strong_buy,83247.5,81582.55,87409.875
2025-03-18 09:00:00,strong_buy,83242.7,81577.84599999999,87404.835
2025-03-18 09:05:00,strong_buy,83256.7,81591.56599999999,87419.535
2025-03-18 09:10:00,strong_sell,83213.2,81548.936,87373.86
2025-03-18 09:15:00,strong_sell,83066.4,81405.07199999999,87219.72
2025-03-18 09:20:00,strong_sell,83119.1,81456.71800000001,87275.05500000001
2025-03-18 09:25:00,strong_sell,83077.4,81415.852,87231.27
2025-03-18 09:30:00,strong_sell,83115.6,81453.288,87271.38
2025-03-18 09:35:00,strong_sell,83150.0,81487.0,87307.5
2025-03-18 09:40:00,strong_sell,83107.1,81444.958,87262.45500000002
2025-03-18 09:45:00,strong_sell,83038.2,81377.436,87190.11
2025-03-18 09:50:00,strong_sell,82900.0,81242.0,87045.0
2025-03-18 09:55:00,strong_sell,82813.0,81156.74,86953.65000000001
2025-03-18 10:00:00,strong_sell,82910.2,81251.996,87055.71
2025-03-18 10:05:00,strong_sell,82756.2,81101.076,86894.01
2025-03-18 10:10:00,strong_sell,82729.8,81075.204,86866.29000000001
2025-03-18 10:15:00,strong_buy,82592.3,80940.454,86721.91500000001
2025-03-18 10:20:00,strong_buy,82690.3,81036.494,86824.815
2025-03-18 10:25:00,strong_sell,82723.5,81069.03,86859.675
2025-03-18 10:30:00,strong_sell,82603.6,80951.528,86733.78000000001
2025-03-18 10:35:00,strong_buy,82786.5,81130.77,86925.825
2025-03-18 10:40:00,strong_sell,82794.0,81138.12,86933.7
2025-03-18 10:45:00,strong_sell,82794.0,81138.12,86933.7
2025-03-18 10:50:00,strong_sell,82747.0,81092.06,86884.35
2025-03-18 10:55:00,strong_sell,82782.7,81127.046,86921.835
2025-03-18 11:00:00,strong_buy,82730.1,81075.498,86866.60500000001
2025-03-18 11:05:00,strong_buy,82650.0,80997.0,86782.5
2025-03-18 11:10:00,strong_sell,82746.9,81091.962,86884.245
2025-03-18 11:15:00,strong_buy,82679.8,81026.204,86813.79000000001
2025-03-18 11:20:00,strong_buy,82724.2,81069.716,86860.41
2025-03-18 11:25:00,strong_buy,82666.5,81013.17,86799.825
2025-03-18 11:30:00,strong_buy,82561.5,80910.27,86689.575
2025-03-18 11:35:00,strong_sell,82548.7,80897.726,86676.135
2025-03-18 11:40:00,strong_sell,82516.0,80865.68,86641.8
2025-03-18 11:45:00,strong_sell,82572.4,80920.95199999999,86701.02
2025-03-18 11:50:00,strong_sell,82505.0,80854.9,86630.25
2025-03-18 11:55:00,strong_sell,82550.0,80899.0,86677.5
2025-03-18 12:00:00,strong_sell,82594.4,80942.51199999999,86724.12
2025-03-18 12:05:00,strong_buy,82500.0,80850.0,86625.0
2025-03-18 12:10:00,strong_sell,82516.7,80866.366,86642.535
2025-03-18 12:15:00,strong_sell,82608.8,80956.624,86739.24
2025-03-18 12:20:00,strong_buy,82716.8,81062.464,86852.64000000001
2025-03-18 12:25:00,strong_buy,82569.0,80917.62,86697.45
2025-03-18 12:30:00,strong_buy,82433.0,80784.34,86554.65000000001
2025-03-18 12:35:00,strong_buy,82460.1,80810.898,86583.10500000001
2025-03-18 12:40:00,strong_buy,82508.0,80857.84,86633.40000000001
2025-03-18 12:45:00,strong_buy,82459.3,80810.114,86582.26500000001
2025-03-18 12:50:00,strong_buy,82437.8,80789.044,86559.69
2025-03-18 12:55:00,strong_sell,82361.9,80714.662,86479.995
2025-03-18 13:00:00,strong_sell,82325.9,80679.382,86442.19499999999
2025-03-18 13:05:00,strong_sell,82347.9,80700.942,86465.295
2025-03-18 13:10:00,strong_sell,82286.4,80640.67199999999,86400.72
2025-03-18 13:15:00,strong_buy,82380.3,80732.694,86499.315
2025-03-18 13:20:00,strong_sell,82291.8,80645.964,86406.39000000001
2025-03-18 13:25:00,strong_sell,82343.1,80696.238,86460.255
2025-03-18 13:30:00,strong_sell,82085.7,80443.98599999999,86189.985
2025-03-18 13:35:00,strong_buy,81652.1,80019.058,85734.70500000002
2025-03-18 13:40:00,strong_buy,81376.0,79748.48,85444.8
2025-03-18 13:45:00,strong_buy,81376.3,79748.774,85445.115
2025-03-18 13:50:00,strong_buy,81424.5,79796.01,85495.725
2025-03-18 13:55:00,strong_buy,81331.0,79704.38,85397.55
2025-03-18 14:00:00,strong_buy,81345.6,79718.68800000001,85412.88
2025-03-18 14:05:00,strong_buy,81497.6,79867.648,85572.48000000001
2025-03-18 14:10:00,strong_buy,81239.8,79615.004,85301.79000000001
2025-03-18 14:15:00,strong_buy,81183.1,79559.43800000001,85242.255
2025-03-18 14:20:00,strong_buy,81418.8,79790.424,85489.74
2025-03-18 14:25:00,strong_buy,81585.8,79954.084,85665.09000000001
2025-03-18 14:30:00,strong_sell,81651.4,80018.37199999999,85733.97
2025-03-18 14:35:00,strong_buy,81824.4,80187.912,85915.62
2025-03-18 14:40:00,strong_buy,81653.3,80020.234,85735.96500000001
2025-03-18 14:45:00,strong_buy,81523.4,79892.93199999999,85599.56999999999
2025-03-18 14:50:00,strong_buy,81754.3,80119.214,85842.015
2025-03-18 14:55:00,strong_buy,81810.6,80174.388,85901.13
2025-03-18 15:00:00,strong_buy,81645.3,80012.394,85727.565
2025-03-18 15:05:00,strong_buy,81569.1,79937.71800000001,85647.55500000001
2025-03-18 15:10:00,strong_buy,81733.5,80098.83,85820.175
2025-03-18 15:15:00,strong_buy,81617.9,79985.54199999999,85698.795
2025-03-18 15:20:00,strong_buy,81662.1,80028.85800000001,85745.20500000002
2025-03-18 15:25:00,strong_buy,81795.1,80159.198,85884.85500000001
2025-03-18 15:30:00,strong_buy,81889.0,80251.22,85983.45
2025-03-18 15:35:00,strong_buy,82098.9,80456.92199999999,86203.845
2025-03-18 15:40:00,strong_buy,81835.3,80198.594,85927.065
2025-03-18 15:45:00,strong_buy,81700.0,80066.0,85785.0
2025-03-18 15:50:00,strong_buy,81591.1,79959.278,85670.65500000001
2025-03-18 15:55:00,strong_buy,81567.9,79936.54199999999,85646.295
2025-03-18 16:00:00,strong_buy,81607.9,79975.742,85688.295
2025-03-18 16:05:00,strong_buy,81501.4,79871.37199999999,85576.47
2025-03-18 16:10:00,strong_sell,81800.0,80164.0,85890.0
2025-03-18 16:15:00,strong_buy,81650.3,80017.294,85732.815
2025-03-18 16:20:00,strong_buy,81800.0,80164.0,85890.0
2025-03-18 16:25:00,strong_buy,82070.0,80428.59999999999,86173.5
2025-03-18 16:30:00,strong_buy,81952.5,80313.45,86050.125
2025-03-18 16:35:00,strong_buy,81895.8,80257.884,85990.59000000001
2025-03-18 16:40:00,strong_buy,81658.1,80024.93800000001,85741.005
2025-03-18 16:45:00,strong_buy,81586.3,79954.57400000001,85665.615
2025-03-18 16:50:00,strong_buy,81678.3,80044.734,85762.21500000001
2025-03-18 16:55:00,strong_sell,81822.2,80185.756,85913.31
2025-03-18 17:00:00,strong_buy,81834.5,80197.81,85926.225
2025-03-18 17:05:00,strong_buy,81580.2,79948.59599999999,85659.21
2025-03-18 17:10:00,strong_sell,81700.0,80066.0,85785.0
2025-03-18 17:15:00,strong_sell,81565.2,79933.896,85643.46
2025-03-18 17:20:00,strong_sell,81609.7,79977.506,85690.185
2025-03-18 17:25:00,strong_sell,81566.1,79934.778,85644.40500000001
2025-03-18 17:30:00,strong_sell,81449.6,79820.60800000001,85522.08000000002
2025-03-18 17:35:00,strong_sell,81787.4,80151.65199999999,85876.77
2025-03-18 17:40:00,strong_sell,81650.1,80017.098,85732.60500000001
2025-03-18 17:45:00,strong_sell,81518.6,79888.228,85594.53000000001
2025-03-18 17:50:00,strong_sell,81516.6,79886.26800000001,85592.43000000001
2025-03-18 17:55:00,strong_sell,81428.9,79800.322,85500.345
2025-03-18 18:00:00,strong_sell,81340.9,79714.082,85407.94499999999
2025-03-18 18:05:00,strong_sell,81435.0,79806.3,85506.75
2025-03-18 18:10:00,strong_sell,81381.6,79753.96800000001,85450.68000000001
2025-03-18 18:15:00,strong_sell,81534.3,79903.614,85611.015
2025-03-18 18:20:00,strong_sell,81491.1,79861.278,85565.65500000001
2025-03-18 18:25:00,strong_sell,81322.1,79695.65800000001,85388.20500000002
2025-03-18 18:30:00,strong_sell,81314.9,79688.602,85380.645
2025-03-18 18:35:00,strong_sell,81461.5,79832.27,85534.575
2025-03-18 18:40:00,strong_sell,81571.1,79939.678,85649.65500000001
2025-03-18 18:45:00,strong_buy,81771.8,80136.364,85860.39
2025-03-18 18:50:00,strong_buy,81766.2,80130.87599999999,85854.51
2025-03-18 18:55:00,strong_buy,81848.9,80211.92199999999,85941.345
2025-03-18 19:00:00,strong_buy,81832.1,80195.458,85923.70500000002
2025-03-18 19:05:00,strong_buy,81810.0,80173.8,85900.5
2025-03-18 19:10:00,strong_buy,81898.0,80260.04,85992.90000000001
2025-03-18 19:15:00,strong_buy,81970.0,80330.59999999999,86068.5
2025-03-18 19:20:00,strong_buy,81949.9,80310.90199999999,86047.395
2025-03-18 19:25:00,strong_buy,81861.1,80223.87800000001,85954.15500000001
2025-03-18 19:30:00,strong_buy,81967.4,80328.052,86065.77
2025-03-18 19:35:00,strong_buy,81970.7,80331.286,86069.235
2025-03-18 19:40:00,strong_buy,81994.4,80354.51199999999,86094.12
2025-03-18 19:45:00,strong_buy,81999.9,80359.90199999999,86099.895
2025-03-18 19:50:00,strong_buy,82141.9,80499.06199999999,86248.995
2025-03-18 19:55:00,strong_buy,82284.1,80638.418,86398.30500000001
2025-03-18 20:00:00,strong_buy,82251.3,80606.274,86363.865
2025-03-18 20:05:00,strong_buy,82201.8,80557.764,86311.89000000001
2025-03-18 20:10:00,strong_buy,82076.1,80434.57800000001,86179.90500000001
2025-03-18 20:15:00,strong_buy,82067.9,80426.54199999999,86171.295
2025-03-18 20:20:00,strong_buy,82042.1,80401.258,86144.20500000002
2025-03-18 20:25:00,strong_buy,81985.0,80345.3,86084.25
2025-03-18 20:30:00,strong_sell,81953.8,80314.724,86051.49
2025-03-18 20:35:00,strong_sell,81893.4,80255.53199999999,85988.06999999999
2025-03-18 20:40:00,strong_sell,81913.6,80275.32800000001,86009.28000000001
2025-03-18 20:45:00,strong_sell,81931.2,80292.576,86027.76
2025-03-18 20:50:00,strong_sell,81982.3,80342.654,86081.41500000001
2025-03-18 20:55:00,strong_sell,82011.8,80371.564,86112.39000000001
2025-03-18 21:00:00,strong_sell,82000.0,80360.0,86100.0
2025-03-18 21:05:00,strong_sell,82043.7,80402.826,86145.885
2025-03-18 21:10:00,strong_sell,82142.8,80499.944,86249.94
2025-03-18 21:15:00,strong_sell,82151.0,80507.98,86258.55
2025-03-18 21:20:00,strong_sell,82034.0,80393.31999999999,86135.7
2025-03-18 21:25:00,strong_sell,82080.0,80438.4,86184.0
2025-03-18 21:30:00,strong_sell,81999.5,80359.51,86099.475
2025-03-18 21:35:00,strong_sell,81992.2,80352.356,86091.81
2025-03-18 21:40:00,strong_sell,81952.9,80313.84199999999,86050.545
2025-03-18 21:45:00,strong_sell,81955.1,80315.998,86052.85500000001
2025-03-18 21:50:00,strong_sell,82014.0,80373.72,86114.7
2025-03-18 21:55:00,strong_sell,82015.9,80375.582,86116.69499999999
2025-03-18 22:00:00,strong_sell,82148.9,80505.92199999999,86256.345
2025-03-18 22:05:00,strong_sell,82076.2,80434.67599999999,86180.01
2025-03-18 22:10:00,strong_sell,82228.3,80583.734,86339.71500000001
2025-03-18 22:15:00,strong_buy,82197.0,80553.06,86306.85
2025-03-18 22:20:00,strong_buy,82299.9,80653.90199999999,86414.895
2025-03-18 22:25:00,strong_buy,82219.7,80575.306,86330.685
2025-03-18 22:30:00,strong_buy,82276.8,80631.264,86390.64000000001
2025-03-18 22:35:00,strong_buy,82191.8,80547.964,86301.39000000001
2025-03-18 22:40:00,strong_buy,82244.0,80599.12,86356.2
2025-03-18 22:45:00,strong_buy,82294.1,80648.21800000001,86408.80500000001
2025-03-18 22:50:00,strong_buy,82454.9,80805.802,86577.645
2025-03-18 22:55:00,strong_buy,82350.0,80703.0,86467.5
2025-03-18 23:00:00,strong_buy,82442.6,80793.748,86564.73000000001
2025-03-18 23:05:00,strong_buy,82466.6,80817.26800000001,86589.93000000001
2025-03-18 23:10:00,strong_buy,82539.4,80888.612,86666.37
2025-03-18 23:15:00,strong_buy,82592.2,80940.356,86721.81
2025-03-18 23:20:00,strong_buy,82667.9,81014.54199999999,86801.295
2025-03-18 23:25:00,strong_buy,82734.4,81079.712,86871.12
2025-03-18 23:30:00,strong_buy,82649.7,80996.70599999999,86782.185
2025-03-18 23:35:00,strong_buy,82570.0,80918.59999999999,86698.5
2025-03-18 23:40:00,strong_buy,82612.6,80960.348,86743.23000000001
2025-03-18 23:45:00,strong_buy,82627.5,80974.95,86758.875
2025-03-18 23:50:00,strong_buy,82744.9,81090.002,86882.145
2025-03-18 23:55:00,strong_buy,82667.0,81013.66,86800.35
2025-03-19 00:00:00,strong_buy,82614.2,80961.916,86744.91
2025-03-19 00:05:00,strong_sell,82670.0,81016.59999999999,86803.5
2025-03-19 00:10:00,strong_sell,82687.6,81033.848,86821.98000000001
2025-03-19 00:15:00,strong_sell,82742.4,81087.552,86879.52
2025-03-19 00:20:00,strong_sell,82789.2,81133.416,86928.66
2025-03-19 00:25:00,strong_sell,82880.1,81222.498,87024.10500000001
2025-03-19 00:30:00,strong_buy,83006.2,81346.076,87156.51
2025-03-19 00:35:00,strong_buy,82999.7,81339.70599999999,87149.685
2025-03-19 00:40:00,strong_buy,82940.9,81282.082,87087.94499999999
2025-03-19 00:45:00,strong_buy,83097.7,81435.746,87252.585
2025-03-19 00:50:00,strong_buy,83080.0,81418.4,87234.0
2025-03-19 00:55:00,strong_buy,83070.0,81408.59999999999,87223.5
2025-03-19 01:00:00,strong_buy,82985.0,81325.3,87134.25
2025-03-19 01:05:00,strong_buy,82899.8,81241.804,87044.79000000001
2025-03-19 01:10:00,strong_sell,82828.1,81171.538,86969.505
2025-03-19 01:15:00,strong_sell,82808.8,81152.624,86949.24
2025-03-19 01:20:00,strong_sell,82820.0,81163.59999999999,86961.0
2025-03-19 01:25:00,strong_sell,82805.2,81149.09599999999,86945.46
2025-03-19 01:30:00,strong_sell,82838.6,81181.82800000001,86980.53000000001
2025-03-19 01:35:00,strong_sell,82835.9,81179.18199999999,86977.69499999999
2025-03-19 01:40:00,strong_sell,82860.0,81202.8,87003.0
2025-03-19 01:45:00,strong_sell,82911.2,81252.976,87056.76
2025-03-19 01:50:00,strong_sell,82850.0,81193.0,86992.5
2025-03-19 01:55:00,strong_sell,82565.1,80913.79800000001,86693.35500000001
2025-03-19 02:00:00,strong_sell,82631.4,80978.772,86762.97
2025-03-19 02:05:00,strong_sell,82658.6,81005.428,86791.53000000001
2025-03-19 02:10:00,strong_sell,82715.5,81061.19,86851.27500000001
2025-03-19 02:15:00,strong_sell,82726.5,81071.97,86862.825
2025-03-19 02:20:00,strong_sell,82647.0,80994.06,86779.35
2025-03-19 02:25:00,strong_sell,82668.9,81015.522,86802.345
2025-03-19 02:30:00,strong_sell,82667.3,81013.954,86800.66500000001
2025-03-19 02:35:00,strong_sell,82761.0,81105.78,86899.05
2025-03-19 02:40:00,strong_sell,82782.7,81127.046,86921.835
2025-03-19 02:45:00,strong_sell,82737.2,81082.45599999999,86874.06
2025-03-19 02:50:00,strong_sell,82771.3,81115.874,86909.865
2025-03-19 02:55:00,strong_sell,82830.5,81173.89,86972.02500000001
2025-03-19 03:00:00,strong_buy,82910.7,81252.48599999999,87056.235
2025-03-19 03:05:00,strong_buy,82888.9,81231.12199999999,87033.345
2025-03-19 03:10:00,strong_buy,82905.0,81246.9,87050.25
2025-03-19 03:15:00,strong_buy,82857.9,81200.742,87000.795
2025-03-19 03:20:00,strong_buy,82741.5,81086.67,86878.575
2025-03-19 03:25:00,strong_buy,82760.0,81104.8,86898.0
2025-03-19 03:30:00,strong_buy,82881.6,81223.96800000001,87025.68000000001
2025-03-19 03:35:00,strong_buy,82865.3,81207.994,87008.565
2025-03-19 03:40:00,strong_buy,82887.5,81229.75,87031.875
2025-03-19 03:45:00,strong_buy,82824.8,81168.304,86966.04000000001
2025-03-19 03:50:00,strong_buy,82966.0,81306.68,87114.3
2025-03-19 03:55:00,strong_buy,83005.0,81344.9,87155.25
2025-03-19 04:00:00,strong_buy,82933.9,81275.222,87080.595
2025-03-19 04:05:00,strong_buy,82888.1,81230.338,87032.505
2025-03-19 04:10:00,strong_buy,82886.6,81228.868,87030.93000000001
2025-03-19 04:15:00,strong_buy,82873.7,81216.226,87017.385
2025-03-19 04:20:00,strong_buy,82868.1,81210.738,87011.505
2025-03-19 04:25:00,strong_sell,82794.5,81138.61,86934.225
2025-03-19 04:30:00,strong_sell,82800.0,81144.0,86940.0
2025-03-19 04:35:00,strong_sell,82917.8,81259.444,87063.69
2025-03-19 04:40:00,strong_sell,82936.1,81277.378,87082.90500000001
2025-03-19 04:45:00,strong_sell,82919.5,81261.11,87065.475
2025-03-19 04:50:00,strong_sell,82919.8,81261.404,87065.79000000001
2025-03-19 04:55:00,strong_buy,82923.0,81264.54,87069.15000000001
2025-03-19 05:00:00,strong_buy,82928.0,81269.44,87074.40000000001
2025-03-19 05:05:00,strong_buy,82957.5,81298.34999999999,87105.375
2025-03-19 05:10:00,strong_buy,82873.8,81216.32400000001,87017.49
2025-03-19 05:15:00,strong_sell,82959.2,81300.01599999999,87107.16
2025-03-19 05:20:00,strong_buy,83000.0,81340.0,87150.0
2025-03-19 05:25:00,strong_buy,83000.0,81340.0,87150.0
2025-03-19 05:30:00,strong_buy,83073.6,81412.128,87227.28000000001
2025-03-19 05:35:00,strong_buy,83154.2,81491.116,87311.91
2025-03-19 05:40:00,strong_buy,83112.6,81450.348,87268.23000000001
2025-03-19 05:45:00,strong_buy,83111.1,81448.878,87266.65500000001
2025-03-19 05:50:00,strong_buy,83234.0,81569.31999999999,87395.7
2025-03-19 05:55:00,strong_buy,83202.8,81538.744,87362.94
2025-03-19 06:00:00,strong_buy,83145.7,81482.786,87302.985
2025-03-19 06:05:00,strong_buy,83165.8,81502.484,87324.09000000001
2025-03-19 06:10:00,strong_buy,83252.8,81587.744,87415.44
2025-03-19 06:15:00,strong_buy,83284.8,81619.104,87449.04000000001
2025-03-19 06:20:00,strong_buy,83193.6,81529.728,87353.28000000001
2025-03-19 06:25:00,strong_buy,83146.1,81483.178,87303.40500000001
2025-03-19 06:30:00,strong_buy,83186.9,81523.162,87346.245
2025-03-19 06:35:00,strong_sell,83174.2,81510.716,87332.91
2025-03-19 06:40:00,strong_sell,83150.0,81487.0,87307.5
2025-03-19 06:45:00,strong_sell,83133.8,81471.124,87290.49
2025-03-19 06:50:00,strong_sell,83189.9,81526.102,87349.395
2025-03-19 06:55:00,strong_sell,83162.7,81499.446,87320.835
2025-03-19 07:00:00,strong_sell,83147.5,81484.55,87304.875
2025-03-19 07:05:00,strong_sell,83112.1,81449.85800000001,87267.70500000002
2025-03-19 07:10:00,strong_sell,83101.9,81439.862,87256.995
2025-03-19 07:15:00,strong_sell,83134.2,81471.51599999999,87290.91
2025-03-19 07:20:00,strong_sell,83236.4,81571.67199999999,87398.22
2025-03-19 07:25:00,strong_sell,83265.0,81599.7,87428.25
2025-03-19 07:30:00,strong_sell,83250.0,81585.0,87412.5
2025-03-19 07:35:00,strong_sell,83130.0,81467.4,87286.5
2025-03-19 07:40:00,strong_sell,83143.6,81480.728,87300.78000000001
2025-03-19 07:45:00,strong_sell,83142.2,81479.356,87299.31
2025-03-19 07:50:00,strong_sell,83132.0,81469.36,87288.6
2025-03-19 07:55:00,strong_sell,83135.9,81473.18199999999,87292.69499999999
2025-03-19 08:00:00,strong_sell,83193.2,81529.336,87352.86
2025-03-19 08:05:00,strong_sell,83274.8,81609.304,87438.54000000001
2025-03-19 08:10:00,strong_sell,83325.0,81658.5,87491.25
2025-03-19 08:15:00,strong_buy,83278.2,81612.636,87442.11
2025-03-19 08:20:00,strong_buy,83290.8,81624.984,87455.34000000001
2025-03-19 08:25:00,strong_buy,83379.4,81711.81199999999,87548.37
2025-03-19 08:30:00,strong_buy,83374.5,81707.01,87543.225
2025-03-19 08:35:00,strong_buy,83389.6,81721.808,87559.08000000002
2025-03-19 08:40:00,strong_buy,83352.3,81685.254,87519.91500000001
2025-03-19 08:45:00,strong_buy,83439.9,81771.102,87611.895
2025-03-19 08:50:00,strong_buy,83407.2,81739.056,87577.56
2025-03-19 08:55:00,strong_buy,83373.6,81706.128,87542.28000000001
2025-03-19 09:00:00,strong_buy,83341.3,81674.474,87508.365
2025-03-19 09:05:00,strong_buy,83449.9,81780.90199999999,87622.395
2025-03-19 09:10:00,strong_buy,83396.2,81728.276,87566.01
2025-03-19 09:15:00,strong_buy,83458.1,81788.93800000001,87631.005
2025-03-19 09:20:00,strong_buy,83480.5,81810.89,87654.52500000001
2025-03-19 09:25:00,strong_buy,83512.9,81842.64199999999,87688.545
2025-03-19 09:30:00,strong_buy,83467.4,81798.052,87640.77
2025-03-19 09:35:00,strong_buy,83509.9,81839.70199999999,87685.395
2025-03-19 09:40:00,strong_buy,83390.5,81722.69,87560.02500000001
2025-03-19 09:45:00,strong_sell,83404.6,81736.508,87574.83000000002
2025-03-19 09:50:00,strong_sell,83439.9,81771.102,87611.895
2025-03-19 09:55:00,strong_sell,83485.3,81815.594,87659.565
2025-03-19 10:00:00,strong_sell,83617.3,81944.954,87798.16500000001
2025-03-19 10:05:00,strong_buy,83493.9,81824.022,87668.595
2025-03-19 10:10:00,strong_buy,83433.0,81764.34,87604.65000000001
2025-03-19 10:15:00,strong_sell,83505.9,81835.78199999999,87681.19499999999
2025-03-19 10:20:00,strong_sell,83487.4,81817.65199999999,87661.77
2025-03-19 10:25:00,strong_sell,83497.9,81827.942,87672.795
2025-03-19 10:30:00,strong_sell,83728.5,82053.93,87914.925
2025-03-19 10:35:00,strong_buy,83555.0,81883.9,87732.75
2025-03-19 10:40:00,strong_buy,83528.0,81857.44,87704.40000000001
2025-03-19 10:45:00,strong_sell,83536.0,81865.28,87712.8
2025-03-19 10:50:00,strong_sell,83530.1,81859.498,87706.60500000001
2025-03-19 10:55:00,strong_sell,83427.9,81759.34199999999,87599.295
2025-03-19 11:00:00,strong_sell,83351.5,81684.47,87519.075
2025-03-19 11:05:00,strong_sell,83459.6,81790.40800000001,87632.58000000002
2025-03-19 11:10:00,strong_sell,83643.6,81970.728,87825.78000000001
2025-03-19 11:15:00,strong_sell,83769.7,82094.306,87958.185
2025-03-19 11:20:00,strong_buy,83813.7,82137.42599999999,88004.385
2025-03-19 11:25:00,strong_buy,83727.8,82053.244,87914.19
2025-03-19 11:30:00,strong_buy,83843.1,82166.238,88035.255
2025-03-19 11:35:00,strong_buy,83990.0,82310.2,88189.5
2025-03-19 11:40:00,strong_buy,83968.2,82288.836,88166.61
2025-03-19 11:45:00,strong_buy,83850.5,82173.49,88043.02500000001
2025-03-19 11:50:00,strong_buy,83827.6,82151.04800000001,88018.98000000001
2025-03-19 11:55:00,strong_buy,83848.4,82171.43199999999,88040.81999999999
2025-03-19 12:00:00,strong_buy,83713.5,82039.23,87899.175
